"Ma","CO2"
31.9631,543.13
31.9649,549.72
31.9667,571.67
31.9687,579.27
31.9709,576.85
31.9726,571.67
31.9748,565.87
31.9777,542.16
31.9799,527.89
31.9815,522.15
31.9837,535.96
31.9851,539.86
31.9865,568.27
31.9885,560.47
31.9907,542.5
31.9923,543.81
31.9945,547.11
31.9962,515.85
31.9975,521.54
31.9989,544.48
32.0011,551.43
32.003,534.03
32.0048,561.5
32.0071,556.79
32.0093,561.17
32.0113,537.94
32.0133,560.83
32.0155,566.93
32.018,597.99
32.0202,601.2
32.0226,618.99
32.025,581.41
32.0267,557.48
32.0279,529.23
32.0293,526.34
32.03,503.76
32.0312,526.04
32.0329,523.48
32.0347,549.48
32.0369,554.8
32.0397,557.17
32.0419,568.34
32.0442,589.85
32.0463,573.49
32.0485,568.68
32.051,586.69
32.0538,582.15
32.056,583.9
32.0582,589.51
32.0602,581.81
32.0616,586.36
32.0632,584.96
32.0654,560.56
32.0674,563.27
32.0698,565.98
32.0723,550.51
32.0741,535.73
32.0757,528.65
32.0773,526.39
32.0787,520.67
32.0807,532.84
32.0832,540.64
32.0857,556.2
32.0885,563.63
32.0915,576.65
32.0937,586.75
32.0959,596.64
32.0979,590.27
32.1001,582.55
32.1018,559.24
32.104,546.91
32.106,521.34
32.108,543.29
32.1102,540.67
32.1124,535.13
32.1146,539.38
32.1167,539.04
32.1189,531.91
32.1211,538.06
32.1239,560.96
32.1265,533.21
32.1287,529.99
32.1309,535.8
32.1325,539.39
32.1335,514.75
32.1345,540.37
32.1362,577.74
32.1382,580.16
32.1405,550.59
32.1431,583.66
32.1456,568.46
32.1473,535.49
32.1489,536.48
32.1508,570.87
32.1528,539.42
32.1547,556.28
32.1571,551.62
32.1593,542.03
32.1614,507.6
32.163,527.13
32.1652,534.87
32.1669,569.86
32.1691,573.98
32.1709,571.57
32.1731,575.71
32.1749,543.7
32.1771,532.29
32.1793,534.88
32.1814,546.67
32.1836,544.68
32.1856,539.12
32.1878,543.05
32.19,533.28
32.1932,536.2
32.196,510.75
32.1992,528.78
32.2019,511.37
32.2043,492.06
32.2059,501.19
32.2073,521.44
32.2093,513.27
32.2113,510.78
32.2131,536.22
32.2155,543.74
32.2182,526.24
32.2201,529.76
32.2221,540.14
32.2239,524.64
32.225,503.97
32.2261,527.52
32.2276,535.92
32.2291,524.98
32.2307,545.07
32.2324,540.48
32.234,532.69
32.2354,534.63
32.2375,545.74
32.2401,538.2
32.2427,539.19
32.2455,522.13
32.2481,517.38
32.2499,517.7
32.2515,526.28
32.2529,544.44
32.2547,538.87
32.2561,552.39
32.2579,535.63
32.2592,504.32
32.2606,515.51
32.2622,544.44
32.2637,519.3
32.2659,550.74
32.2685,554.08
32.2711,533.36
32.2734,504.95
32.2761,525.35
32.2783,514.59
32.2802,513.34
32.2824,521.21
32.2842,544.8
32.2864,521.22
32.288,520.9
32.2895,521.54
32.2909,526.64
32.2931,527.28
32.2953,527.93
32.2975,527.29
32.2999,532.43
32.3023,518.08
32.3041,499.76
32.3055,513.68
32.3075,497.33
32.3094,506.84
32.3114,514
32.314,514
32.3162,517.14
32.3184,531.81
32.3204,532.77
32.3219,535.05
32.3233,552.14
32.3255,551.48
32.3275,538.63
32.3297,532.47
32.3325,529.57
32.3347,508.72
32.3361,513.72
32.3378,512.78
32.3394,520.96
32.341,519.39
32.3432,539.63
32.346,527.99
32.3482,538.32
32.351,534.11
32.3536,519.08
32.3555,506.58
32.3571,512.49
32.3585,517.83
32.3601,520.67
32.3619,543.58
32.3638,538.34
32.3655,520.35
32.3677,525.76
32.3699,527.05
32.3721,523.22
32.3741,523.86
32.3768,539.34
32.3796,512.82
32.3818,510.33
32.384,512.83
32.3867,515.66
32.3887,506.61
32.39,508.78
32.3914,510.97
32.393,508.18
32.3948,522.92
32.3964,534.16
32.3988,557.24
32.4012,538.71
32.4032,543.96
32.4046,527.4
32.4068,526.13
32.4089,505.4
32.4112,525.18
32.4134,515.99
32.4157,532.24
32.4176,519.78
32.4193,528.7
32.4213,530.31
32.4237,536.13
32.4262,541.35
32.4289,557.28
32.4311,566.41
32.4327,562.67
32.4337,542.34
32.4346,522.97
32.4353,522.34
32.4367,522.97
32.4388,510.39
32.4408,525.53
32.4431,539.75
32.4454,553.95
32.4476,550.95
32.4492,544.99
32.4508,529.06
32.4524,526.82
32.4546,508.85
32.4568,510.11
32.4593,520.14
32.4626,544.03
32.4662,553.64
32.4692,562.38
32.4722,566.46
32.4754,578.14
32.4777,551.98
32.4795,530.05
32.4817,523.02
32.4839,517.65
32.4861,513.56
32.489,524.94
32.4919,521.13
32.4949,524.63
32.4971,522.72
32.4989,527.51
32.5003,544.4
32.5018,560.39
32.5028,556.02
32.5044,564.46
32.506,542.1
32.5075,536.55
32.5089,543.09
32.5111,557.37
32.5127,551.36
32.514,579.58
32.5156,551.7
32.517,537.53
32.5178,526.58
32.5188,537.22
32.5203,525.3
32.5218,542.78
32.5234,554.71
32.5256,556.71
32.5276,549.38
32.5292,536.25
32.5312,533.34
32.5334,529.15
32.5349,509.88
32.5371,505.85
32.5399,518.66
32.5427,522.78
32.5457,507.1
32.5486,522.14
32.5516,521.51
32.5544,530.14
32.5569,542.16
32.5591,569.29
32.5618,562.83
32.5636,549.76
32.565,527.26
32.5662,518.67
32.5668,512.09
32.5676,510.22
32.5685,526.64
32.5701,548.44
32.5723,553.76
32.5753,553.1
32.5776,553.77
32.5803,528.57
32.5825,524.41
32.5847,521.87
32.5869,524.09
32.5899,533.73
32.5926,544.18
32.5954,546.82
32.5984,545.83
32.6006,545.83
32.6028,533.09
32.6048,558.16
32.6067,544.19
32.6081,546.17
32.6095,522.54
32.6104,532.14
32.6118,518.72
32.6136,519.99
32.6152,514.97
32.6172,515.59
32.6191,519.05
32.6211,521.91
32.6232,533.44
32.6258,531.82
32.6282,539.62
32.631,541.26
32.6338,526.38
32.6358,504.41
32.6374,505.96
32.6388,517.49
32.6402,514.99
32.6413,513.42
32.6429,534.75
32.6451,535.09
32.6476,524.48
32.6498,526.4
32.6525,536.39
32.655,519.73
32.6572,513.75
32.6595,512.51
32.6617,504.75
32.6639,512.82
32.666,515.96
32.6682,521.32
32.6703,515.02
32.6725,516.91
32.6739,510.03
32.6752,501.38
32.6766,498.94
32.6784,521.33
32.68,515.03
32.6822,522.62
32.685,518.49
32.6872,518.5
32.6894,519.77
32.6919,500.17
32.6941,495.91
32.6959,503.25
32.698,514.73
32.6994,505.72
32.7012,536.45
32.7034,547.93
32.7061,544.31
32.7084,540.04
32.7106,548.27
32.7123,536.46
32.7137,517.9
32.7147,547.28
32.7157,554.27
32.7179,547.61
32.7207,545.3
32.7237,546.3
32.7265,529.37
32.7299,511.95
32.7327,506.67
32.7354,515.4
32.7382,506.07
32.7412,515.73
32.7435,496.87
32.7456,489.62
32.747,492.93
32.7478,508.24
32.7487,526.83
32.7499,550.3
32.7517,568.84
32.7533,556.32
32.7555,547.33
32.7582,523.01
32.7612,526.19
32.7634,523.97
32.7662,533.28
32.7686,537.19
32.7702,525.58
32.7716,522.72
32.7738,520.81
32.776,523.03
32.7787,509.83
32.7815,524.3
32.7837,528.15
32.7859,528.16
32.7879,507.04
32.7894,518.61
32.7924,512.65
32.7955,496.93
32.7983,496.93
32.8007,516.73
32.8037,524.03
32.8057,512.35
32.8083,531.71
32.8113,537.87
32.8149,540.49
32.8177,540.82
32.8206,531.42
32.8228,523.39
32.825,513.31
32.8269,501.54
32.8291,504.01
32.8308,515.5
32.8323,490.32
32.8334,482.84
32.8345,494.85
32.8361,473.74
32.8376,490.92
32.8391,522.46
32.8402,539.21
32.841,540.52
32.8414,569.29
32.8422,564.19
32.8433,547.1
32.8447,545.44
32.8463,545.78
32.8481,538.24
32.8495,531.76
32.851,523.76
32.8524,500.35
32.8536,474.03
32.8544,467.65
32.8552,468.23
32.8558,476.97
32.8565,481.39
32.8575,499.44
32.8589,499.44
32.8611,504.34
32.8637,500.05
32.8663,516.48
32.8691,503.74
32.8713,506.51
32.8727,504.36
32.8738,507.45
32.8752,508.38
32.8765,513.05
32.8781,519.02
32.8803,524.1
32.8821,538.61
32.8846,533.73
32.8872,548.8
32.8894,546.49
32.8916,544.52
32.8946,541.24
32.8972,547.5
32.9,546.83
32.9029,529.23
32.9059,510.9
32.9081,516.53
32.9095,519.06
32.9107,508.74
32.9119,513.09
32.9127,538.96
32.9139,544.21
32.9157,548.17
32.9172,543.55
32.9193,559.87
32.9219,561.23
32.9241,560.89
32.9263,554.5
32.9285,550.19
32.9307,550.51
32.9322,525.43
32.9344,522.9
32.9361,527.04
32.9378,537.69
32.9392,539.32
32.9406,530.89
32.9418,503.51
32.9431,493.14
32.9451,501.98
32.9467,484.74
32.9485,501.06
32.9498,523.22
32.9512,525.14
32.9526,527.06
32.9547,540
32.9573,551.54
32.9598,554.88
32.9623,533.82
32.9645,534.48
32.9665,542.3
32.9685,515.35
32.9707,516.6
32.9728,514.41
32.9746,495.91
32.9762,488.36
32.9774,487.76
32.9788,483.89
32.98,509.74
32.9818,530.29
32.984,535.79
32.9866,569.47
32.9895,554.25
32.9925,561.31
32.995,538.07
32.9972,539.39
32.9988,536.79
33.0003,555.93
33.0025,551.92
33.0048,560.31
33.007,554.59
33.0098,551.6
33.0128,547.29
33.0151,523.3
33.0174,515.4
33.0196,510.4
33.0212,490.51
33.0226,489.3
33.0239,492.33
33.0257,513.53
33.0275,493.54
33.0295,496.26
33.0311,496.26
33.0332,516.05
33.0353,506.08
33.037,527.79
33.0395,545.01
33.0417,547.65
33.0434,530.04
33.0449,533.27
33.0464,517.32
33.0478,484.56
33.0492,477.75
33.0512,474.24
33.0528,474.53
33.0548,465.84
33.0561,478.64
33.0575,481.6
33.0582,491.45
33.0589,477.18
33.0598,508.26
33.0607,530.07
33.0617,510.75
33.063,498.74
33.0643,515.45
33.0657,514.51
33.0673,496.3
33.0689,492.97
33.0706,491.47
33.0722,496.01
33.0736,489.35
33.075,486.97
33.0766,485.78
33.078,503.35
33.0794,497.23
33.081,497.23
33.0825,492.69
33.084,501.82
33.0853,486.68
33.0867,489.98
33.0881,491.18
33.0895,493.3
33.0908,490.58
33.0925,510.8
33.0947,485.19
33.0961,485.8
33.0973,502.75
33.0991,519.27
33.1011,489.7
33.1028,508.94
33.1049,492.41
33.1071,491.2
33.1088,479.58
33.1104,500
33.1118,479.88
33.1135,489.71
33.1151,484.63
33.1169,476.94
33.1183,477.83
33.1205,496.36
33.122,477.24
33.1242,482.55
33.1261,487.92
33.1281,466.49
33.1295,472.28
33.1308,498.81
33.1316,476.38
33.1328,494.25
33.1343,495.46
33.1359,490.03
33.1381,484.06
33.1402,507.74
33.1419,479.03
33.1435,501.57
33.1455,501.88
33.1469,502.8
33.1486,501.57
33.1506,526.31
33.1525,505.58
33.1541,513.04
33.1563,519.65
33.1589,522.82
33.1612,500.98
33.1637,519.34
33.1659,512.42
33.1681,506.22
33.1696,486.17
33.1718,506.53
33.174,487.97
33.1764,467.97
33.1786,472.62
33.1813,467.12
33.1835,471.46
33.1849,494.91
33.1861,513.39
33.1877,507.16
33.1893,529.56
33.1909,497.04
33.1927,490.69
33.1947,473.21
33.1961,475.27
33.1971,471.77
33.1979,494.62
33.1991,494.32
33.2002,517.17
33.2013,498.88
33.2024,483.53
33.2036,490.1
33.2042,495.24
33.2047,474.39
33.2054,492.51
33.2063,518.11
33.2073,515.92
33.2084,498.28
33.2098,506.88
33.2112,503.8
33.2123,480.28
33.2139,478.8
33.2154,492.22
33.2167,482.95
33.2181,474.12
33.2194,492.84
33.2208,502.27
33.2224,487.12
33.2244,513.12
33.2266,523.53
33.2288,506.89
33.2307,492.23
33.2325,485.04
33.2339,484.75
33.2347,490.74
33.2361,487.73
33.2373,494.96
33.2389,514.71
33.2411,511.57
33.2434,487.74
33.2457,508.16
33.2481,488.64
33.2503,495.58
33.2517,497.41
33.2534,499.55
33.2544,497.12
33.2556,520.7
33.2564,501.08
33.2575,479.15
33.2587,504.15
33.2605,489.55
33.2619,488.66
33.2641,510.97
33.2666,529.33
33.2686,519.77
33.27,515.36
33.2722,508.49
33.2744,503.86
33.2762,492.59
33.2784,496.52
33.281,489.88
33.2829,479.75
33.2843,480.06
33.2859,481.83
33.2875,481.24
33.2887,507.27
33.2904,521.69
33.2924,494.42
33.2942,498.98
33.2963,475.95
33.2985,475.07
33.3003,457.81
33.3019,474.49
33.3041,479.78
33.3056,493.82
33.3077,474.79
33.3097,492.93
33.3114,506.38
33.3128,499.61
33.3148,489.02
33.3163,503.91
33.3184,515.73
33.3205,506.38
33.3225,501.15
33.3242,516.99
33.3256,518.89
33.327,508.56
33.3285,498.11
33.3303,510.42
33.3324,498.11
33.3346,499.63
33.336,481.89
33.3378,476.58
33.3392,471.9
33.3403,471.04
33.3418,453.05
33.3431,443.04
33.3442,456.15
33.345,456.15
33.3462,463.83
33.3477,471.91
33.3492,494.17
33.3508,485.47
33.353,487.26
33.3551,477.18
33.3566,478.95
33.3588,475.73
33.3615,487.27
33.3637,478.96
33.3656,483.1
33.3678,484.59
33.3699,477.19
33.3715,475.74
33.3734,485.49
33.3754,476.32
33.3773,473.4
33.3788,489.09
33.3802,489.98
33.3812,468.77
33.3825,472.83
33.3837,483.42
33.3851,474
33.387,465.02
33.3888,466.74
33.3903,478.4
33.3925,478.4
33.3942,472.54
33.3956,465.6
33.3972,484.62
33.3986,488.5
33.4,486.11
33.4016,486.71
33.4035,503.69
33.4057,501.54
33.408,488.51
33.4096,469.37
33.4114,465.91
33.4129,462.47
33.4145,468.79
33.4164,467.93
33.4183,462.47
33.4198,476.08
33.4218,464.19
33.4232,463.05
33.425,465.91
33.4266,475.5
33.4282,474.05
33.4295,471.71
33.4309,464.2
33.4324,474.63
33.4339,490.64
33.4355,469.68
33.4369,467.96
33.4385,467.37
33.4397,454.55
33.441,441.49
33.4421,458.8
33.444,479.63
33.446,484.37
33.4477,477.27
33.4493,468.54
33.451,456.55
33.4524,452.61
33.4532,450.93
33.4545,458.24
33.4559,476.99
33.4579,490.97
33.46,479.65
33.4622,482.31
33.4643,478.76
33.4665,483.81
33.4684,471.75
33.4699,487.38
33.4721,485
33.4744,486.78
33.4771,486.5
33.4796,499.18
33.482,477.61
33.4836,470.31
33.4851,487.1
33.4868,467.42
33.4884,469.44
33.4898,487.7
33.4912,479.38
33.4926,479.68
33.4936,501.63
33.4946,485.02
33.4962,508.43
33.4984,539.96
33.5004,518.44
33.5022,528.62
33.5043,525.43
33.5058,481.76
33.5072,477.33
33.5082,502.27
33.5096,476.17
33.5109,505.96
33.5128,542.27
33.5146,512.51
33.5168,520.04
33.5192,515.01
33.5214,518.78
33.5236,496.79
33.5253,531.55
33.5267,529.63
33.528,524.5
33.5294,501.06
33.5302,524.82
33.5315,509.4
33.5331,511.27
33.5345,528.66
33.536,561.95
33.5376,572.85
33.5387,599.51
33.5401,606.34
33.5413,613.23
33.5427,588.52
33.5443,557.57
33.5459,557.24
33.5469,557.57
33.5485,562.98
33.5497,557.91
33.5515,579.44
33.5534,557.91
33.5554,532.87
33.5578,532.24
33.5603,554.57
33.5623,535.16
33.5643,533.21
33.5662,535.48
33.568,552.25
33.5704,538.09
33.5726,538.41
33.5753,526.79
33.5782,552.25
33.5816,553.59
33.5858,574.65
33.5898,600.65
33.5932,641.58
33.5971,610.76
33.5994,591.06
33.6012,588.24
33.6038,568.82
33.607,562.03
33.6097,579.52
33.614,575.36
33.6174,584.06
33.621,592.49
33.6244,586.5
33.6278,589.33
33.6307,598.91
33.6337,571.61
33.6359,587.58
33.6377,612.62
33.6403,591.11
33.6418,603.23
33.6434,597.85
33.6452,594.31
33.6486,581.65
33.6517,581.66
33.655,573.34
33.6584,585.5
33.6616,581.31
33.6638,587.61
33.6656,606.86
33.6671,601.82
33.669,618.15
33.671,616.32
33.6727,598.25
33.6742,587.99
33.6767,585.17
33.6783,583.08
33.6797,575.78
33.6808,582.73
33.6828,583.43
33.6843,601.84
33.6859,590.81
33.6878,570.98
33.6904,580.65
33.6924,577.55
33.6944,574.43
33.6968,569.29
33.6999,599.35
33.7023,599.71
33.7049,601.87
33.7072,598.29
33.71,605.12
33.7122,605.12
33.7148,596.52
33.7171,606.21
33.7194,609.09
33.721,602.25
33.7222,605.84
33.724,609.83
33.7262,615.29
33.7284,612.02
33.7315,618.6
33.7349,611.29
33.7383,625.58
33.7412,611.3
33.744,604.79
33.7455,598.7
33.7471,600.48
33.7477,590.53
33.749,591.25
33.7505,586.32
33.7529,600.85
33.755,594.08
33.7575,585.62
33.7593,593.01
33.7616,605.88
33.7635,596.59
33.766,590.21
33.7682,587.05
33.7706,585.29
33.7722,581.1
33.7739,603.03
33.7759,626.27
33.779,661.05
33.7821,647.09
33.7851,652.38
33.7881,619.41
33.7901,606.3
33.7909,594.48
33.7923,590.59
33.7942,598.39
33.7962,604.5
33.7986,601.99
33.8016,611.74
33.8037,632.75
33.8057,621.27
33.8075,618.33
33.8099,616.87
33.8117,612.85
33.8151,612.12
33.8181,619.44
33.821,618.35
33.8232,618.72
33.8254,606.7
33.8272,609.97
33.8296,603.82
33.8319,605.62
33.8351,636.03
33.8391,653.12
33.8419,641.9
33.8457,676.05
33.8494,675.36
33.8519,618.02
33.8542,639.31
33.8569,629.59
33.8584,599.54
33.8601,598.12
33.8628,608.92
33.8661,599.2
33.8692,596
33.8729,601.36
33.8772,603.88
33.8809,606.41
33.8854,604.97
33.8902,601.74
33.8942,600.32
33.8979,601.75
33.9019,607.87
33.9041,605.36
33.9071,643.95
33.9113,642.66
33.9148,647.92
33.918,638.09
33.9235,636.8
33.9286,605.74
33.9329,613.37
33.9379,612.63
33.943,607.92
33.947,614.12
33.95,621.82
33.9535,622.94
33.9564,615.59
33.9616,621.83
33.9675,620.01
33.9736,615.24
33.9788,612.68
33.9861,617.82
33.9915,611.25
33.9953,630.41
33.9991,617.84
34.0039,628.5
34.0072,629.14
34.0096,652.02
34.0142,616.02
34.0188,644.76
34.0249,613.12
34.0307,665.41
34.0367,660.73
34.0406,666.8
34.0453,664.1
34.0487,687.35
34.0521,638.26
34.0576,639.58
34.0628,636.33
34.0689,659.43
34.0745,666.84
34.0814,648.81
34.0864,641.58
34.0914,634.41
34.0953,633.13
34.0992,658.8
34.1015,637.03
34.1034,590.26
34.1059,594.88
34.1084,573.54
34.1118,560.26
34.1165,577
34.1213,622.04
34.1256,619.1
34.1299,618.37
34.134,690.25
34.1374,668.27
34.1411,659.52
34.1451,652.87
34.1499,691.67
34.1538,621.71
34.157,638.41
34.1601,662.22
34.1641,665.61
34.1674,635.82
34.1719,622.48
34.1764,615.87
34.1812,598.88
34.1866,604.63
34.1936,605.36
34.2004,605
34.2071,613.72
34.213,620.32
34.2175,622.9
34.2204,655.62
34.2231,668.39
34.2264,651.64
34.2304,645.04
34.2349,629.44
34.2397,608.31
34.2435,622.93
34.2484,622.58
34.2537,620.37
34.2604,633.99
34.2667,641.16
34.2727,618.18
34.2777,617.1
34.2823,621.15
34.2856,618.94
34.2888,621.89
34.2932,618.95
34.2966,616.02
34.301,615.66
34.3054,636.65
34.3104,622.28
34.3146,628.26
34.3192,628.26
34.3221,616.42
34.3245,593.71
34.3258,585.61
34.3273,586.67
34.3284,591.6
34.3302,622.68
34.3316,637.33
34.3336,651.79
34.337,644.52
34.3403,636.04
34.3433,610.97
34.3482,599.45
34.3527,600.88
34.356,604.84
34.36,635.42
34.3639,652.49
34.3661,679.51
34.3686,682.96
34.3715,684.33
34.3748,658.51
34.378,635.45
34.3809,623.11
34.3841,622.37
34.3871,639.35
34.3902,640.01
34.3948,641.33
34.3994,641.34
34.4034,647.25
34.4077,623.51
34.4121,633.54
34.4147,636.78
34.4184,646.61
34.4224,645.96
34.4266,645.96
34.4296,625.84
34.4326,619.85
34.4366,616.2
34.442,612.19
34.4461,608.21
34.4507,617.68
34.4556,620.99
34.4597,655.94
34.463,655.95
34.4664,662.65
34.4698,671.45
34.4735,701.24
34.4769,657.97
34.4822,664.69
34.4876,662
34.4944,639.5
34.5023,615.91
34.5091,616.29
34.5141,614.46
34.5211,618.88
34.5277,607.94
34.5339,614.49
34.5423,619.99
34.5501,641.53
34.5559,637.62
34.5601,650.1
34.5649,664.13
34.5675,676.35
34.5697,647.47
34.5729,647.47
34.5761,648.8
34.5785,629.88
34.5832,621.53
34.5898,631.19
34.5952,626.7
34.6012,634.43
34.609,637.04
34.6149,642.27
34.6187,642.27
34.6243,646.22
34.631,663.54
34.6356,677.82
34.64,677.83
34.6444,675.78
34.6471,681.27
34.6492,654.86
34.6541,639.7
34.6589,637.76
34.6637,635.17
34.6704,650.91
34.6765,650.91
34.6794,655.57
34.6822,652.92
34.6882,654.91
34.6933,628.1
34.7008,640.42
34.7083,634.58
34.7175,626.21
34.7241,626.86
34.7312,632.01
34.7372,626.88
34.7435,624.96
34.7504,617.33
34.7576,625.61
34.7635,622.12
34.7693,636.61
34.7745,634.01
34.7785,649.73
34.7836,626.94
34.7896,640.54
34.7954,625.03
34.8012,634.05
34.808,627.6
34.8147,629.54
34.8207,627.62
34.8261,622.2
34.8353,618.91
34.8482,638
34.8593,634.13
34.8729,638.69
34.8857,651.86
34.8961,652.54
34.9043,649.9
34.9176,657.22
34.9332,655.25
34.9496,656.6
34.9682,671.45
34.9882,674.88
35.0074,665.4
35.0266,651.07
35.0486,650.26
35.0774,629.69
35.1042,641.2
35.1266,666.42
35.1446,675.89
35.1622,681.12
35.1726,667.34
35.1836,631.45
35.1988,610.84
35.2184,602.45
35.2376,583.41
35.257,586.49
35.2768,610.4
35.2924,638.97
35.3042,643.94
35.318,647.29
35.3302,681.35
35.3442,677.03
35.3586,645.67
35.3754,653.21
35.3892,702.59
35.4038,688.44
35.4164,649.09
35.43,683.23
35.447,681.51
35.4668,637.55
35.4886,627.78
35.51,633.5
35.534,607.57
35.553,600.78
35.5696,609.19
35.5852,612.91
35.6108,604
35.6463,630.42
35.6814,636.19
35.7216,610.43
35.7618,596.36
35.7896,596.4
35.8055,576.02
35.8193,593.85
35.8273,597.49
35.8405,602.7
35.8575,607.44
35.8776,605.37
35.8997,547.12
35.9221,556.36
35.9397,565.21
35.9577,574.7
35.9749,607.07
35.9954,672.75
36.0153,596.68
36.0351,591.55
36.0539,582.89
36.0723,577.85
36.0853,595.72
36.0984,666.89
36.1116,661.8
36.1254,669.5
36.1384,630.24
36.157,633.53
36.1744,666.13
36.191,674.74
36.2063,660.23
36.2197,654.33
36.2325,639.37
36.2453,615.34
36.2581,606.37
36.2724,615.9
36.289,646.08
36.3024,628.01
36.324,659.54
36.3442,696.83
36.3728,695.98
36.406,690.72
36.4406,681.14
36.4871,642.19
36.5385,643.92
36.5829,651.47
36.6279,624.39
36.6743,638.31
36.7034,642.47
36.7262,640.02
36.746,660.1
36.7606,661.82
36.7793,649.22
36.7955,653.43
36.8305,627.88
36.869,619.86
36.9046,632.86
36.9349,650.26
36.9701,655.34
36.9875,669.81
37.0027,672.41
37.0245,658.8
37.0528,651.25
37.0802,644.62
37.1154,660.61
37.1466,672.6
37.2133,694.5
37.2723,699.03
37.3271,697.32
37.3772,688.57
37.4268,655.12
37.4414,647.61
37.4594,673.04
37.491,701.12
37.5339,725.59
37.5825,754.59
37.6246,789.46
37.6706,759.47
37.7092,736.93
37.7402,698.79
37.7693,678.65
37.8011,644.75
37.8384,648.96
37.8722,676.18
37.907,683.19
37.9421,708.01
37.9736,722.57
37.9947,726.26
38.0171,723.55
38.0303,738.34
38.0415,719.01
38.0603,740.26
38.0753,743.08
38.0939,723.66
38.1173,695.78
38.1385,729.24
38.1547,719.18
38.1703,727.43
38.192,749.82
38.2152,788.45
38.239,757.48
38.2616,782.6
38.2842,805.4
38.2945,815.53
38.3072,812.51
38.332,851.66
38.3568,814.59
38.3822,791.67
38.4078,775.99
38.4292,763.5
38.4426,717.77
38.4574,703.37
38.4824,696.29
38.5102,713.34
38.5422,717.92
38.5762,751.36
38.6119,789.99
38.6475,812.02
38.6822,771.58
38.716,766.82
38.743,741.27
38.7689,748.81
38.7843,764.98
38.8113,796.25
38.8311,803.27
38.858,820.43
38.8894,829.69
38.9236,800.43
38.9562,789.61
39.001,780.82
39.0388,799.58
39.0818,769.3
39.1244,795.8
39.1534,833.21
39.1736,858.29
39.207,834.36
39.2302,874.38
39.2511,859.52
39.2779,865.93
39.3025,894
39.3149,933.03
39.3243,877.77
39.3391,833.51
39.3481,821.23
39.3639,827.39
39.3793,798.16
39.3964,832.64
39.4123,923.09
39.429,876.93
39.441,846.14
39.4593,858.78
39.4824,861
39.5142,812.38
39.5485,866.4
39.5875,859.01
39.6252,882.62
39.6687,900.19
39.7007,922.46
39.7301,903.6
39.7594,873.17
39.787,835.31
39.8029,849.87
39.8286,818.95
39.8556,812.92
39.8747,910.52
39.9011,927.31
39.9359,900.67
39.9632,925.1
40.0028,911.77
40.0538,843.05
40.0982,856.68
40.134,849.44
40.1694,913.23
40.1936,980.9
40.209,1078.07
40.2208,1071.85
40.2337,1016.99
40.2435,1004.95
40.2531,1024.32
40.2663,956.44
40.2795,955.46
40.2962,1006.19
40.3139,922.36
40.3315,846.64
40.353,872.06
40.3772,871
40.397,875.36
40.4217,901.51
40.4481,889.43
40.4644,857.29
40.479,856.34
40.4972,833.38
40.5092,830.32
40.5204,838.56
40.5312,820.1
40.5398,803
40.544,807.04
40.548,801.04
40.55,824.23
40.5548,843.87
40.5598,863.82
40.5734,928.58
40.5872,973.49
40.6004,935.37
40.6162,959.48
40.6384,978.22
40.6532,919.63
40.6732,922.98
40.6918,983.1
40.7079,967.78
40.7174,931.02
40.7277,902.05
40.7343,893.21
40.7409,873.73
40.7458,852.53
40.7559,876.98
40.7706,943.61
40.785,948.22
40.7996,904.35
40.8144,874.97
40.8245,882.56
40.8288,807.49
40.8331,752.86
40.8381,798.51
40.8422,811.47
40.8471,773.94
40.8526,791.56
40.858,797.52
